image_name,image_width,image_height,label,xmin,ymin,xmax,ymax,box_width,box_height,box_area
img-283.jpg,720,720,medium_pothole,215,269,427,422,212,153,32436
img-283.jpg,720,720,minor_pothole,441,224,496,274,55,50,2750
img-283.jpg,720,720,minor_pothole,103,112,211,159,108,47,5076
img-284.jpg,720,720,medium_pothole,256,258,456,425,200,167,33400
img-284.jpg,720,720,minor_pothole,160,278,245,452,85,174,14790
img-285.jpg,720,720,medium_pothole,242,268,456,473,214,205,43870
img-286.jpg,400,300,major_pothole,143,159,234,205,91,46,4186
img-286.jpg,400,300,major_pothole,194,210,249,232,55,22,1210
img-286.jpg,400,300,medium_pothole,192,77,212,92,20,15,300
img-287.jpg,401,300,major_pothole,15,90,353,282,338,192,64896
img-288.jpg,533,300,medium_pothole,217,27,283,67,66,40,2640
img-288.jpg,533,300,medium_pothole,331,33,386,58,55,25,1375
img-288.jpg,533,300,minor_pothole,201,179,231,195,30,16,480
img-288.jpg,533,300,medium_pothole,435,223,529,268,94,45,4230
img-288.jpg,533,300,minor_pothole,309,237,418,287,109,50,5450
img-289.jpg,300,442,major_pothole,91,275,198,391,107,116,12412
img-29.jpg,720,720,minor_pothole,302,270,456,385,154,115,17710
img-29.jpg,720,720,minor_pothole,426,374,497,430,71,56,3976
img-290.jpg,533,300,major_pothole,1,154,533,300,532,146,77672
img-291.jpg,536,300,medium_pothole,66,188,389,300,323,112,36176
img-292.jpg,300,444,major_pothole,5,138,164,239,159,101,16059
img-292.jpg,300,444,medium_pothole,22,17,65,33,43,16,688
img-292.jpg,300,444,medium_pothole,20,1,59,8,39,7,273
img-293.jpg,400,300,major_pothole,161,135,264,185,103,50,5150
img-293.jpg,400,300,medium_pothole,298,82,345,98,47,16,752
img-293.jpg,400,300,minor_pothole,102,109,161,129,59,20,1180
img-293.jpg,400,300,minor_pothole,52,215,124,245,72,30,2160
img-294.jpg,534,300,major_pothole,351,252,430,292,79,40,3160
img-294.jpg,534,300,major_pothole,263,238,299,256,36,18,648
img-294.jpg,534,300,minor_pothole,196,191,212,202,16,11,176
img-294.jpg,534,300,minor_pothole,174,194,190,202,16,8,128
img-295.jpg,533,300,major_pothole,67,110,465,268,398,158,62884
img-296.jpg,544,300,major_pothole,15,19,510,300,495,281,139095
img-297.jpg,533,300,minor_pothole,271,122,309,141,38,19,722
img-297.jpg,533,300,minor_pothole,288,108,321,126,33,18,594
img-297.jpg,533,300,medium_pothole,245,96,287,110,42,14,588
img-297.jpg,533,300,medium_pothole,183,142,333,189,150,47,7050
img-297.jpg,533,300,medium_pothole,89,201,407,298,318,97,30846
img-298.jpg,449,300,major_pothole,104,83,221,127,117,44,5148
img-298.jpg,449,300,medium_pothole,265,125,332,155,67,30,2010
img-299.jpg,453,300,major_pothole,201,37,317,121,116,84,9744
img-299.jpg,453,300,major_pothole,41,123,245,291,204,168,34272
img-299.jpg,453,300,minor_pothole,15,1,178,74,163,73,11899
img-3.jpg,720,720,medium_pothole,273,264,497,468,224,204,45696
img-30.jpg,720,720,major_pothole,266,252,456,483,190,231,43890
img-30.jpg,720,720,minor_pothole,0,179,44,240,44,61,2684
img-30.jpg,720,720,minor_pothole,233,112,281,157,48,45,2160
img-300.jpg,300,300,major_pothole,22,144,252,186,230,42,9660
img-300.jpg,300,300,major_pothole,2,112,147,129,145,17,2465
img-300.jpg,300,300,major_pothole,94,81,157,96,63,15,945
img-300.jpg,300,300,major_pothole,1,192,300,287,299,95,28405
img-301.jpg,534,300,major_pothole,245,177,393,248,148,71,10508
img-301.jpg,534,300,major_pothole,422,124,534,170,112,46,5152
img-301.jpg,534,300,minor_pothole,491,283,534,300,43,17,731
img-301.jpg,534,300,minor_pothole,441,198,482,218,41,20,820
img-301.jpg,534,300,minor_pothole,479,188,533,202,54,14,756
img-302.jpg,400,300,medium_pothole,32,90,259,262,227,172,39044
img-303.jpg,456,300,medium_pothole,246,115,441,159,195,44,8580
img-303.jpg,456,300,medium_pothole,159,97,237,155,78,58,4524
img-304.jpg,503,300,major_pothole,264,57,503,198,239,141,33699
img-304.jpg,503,300,major_pothole,1,78,249,256,248,178,44144
img-305.jpg,574,300,major_pothole,236,138,288,173,52,35,1820
img-305.jpg,574,300,major_pothole,378,189,484,250,106,61,6466
img-306.jpg,533,300,major_pothole,85,112,322,271,237,159,37683
img-306.jpg,533,300,major_pothole,418,158,533,276,115,118,13570
img-307.jpg,571,300,major_pothole,197,8,428,273,231,265,61215
img-308.jpg,400,300,medium_pothole,190,151,283,201,93,50,4650
img-309.jpg,533,300,major_pothole,1,58,529,207,528,149,78672
img-31.jpg,720,720,medium_pothole,229,280,439,411,210,131,27510
img-310.jpg,451,300,medium_pothole,144,138,252,163,108,25,2700
img-310.jpg,451,300,medium_pothole,341,100,414,118,73,18,1314
img-310.jpg,451,300,medium_pothole,149,159,417,274,268,115,30820
img-311.jpg,450,300,major_pothole,104,94,440,300,336,206,69216
img-312.jpg,533,300,medium_pothole,8,118,497,246,489,128,62592
img-313.jpg,400,300,minor_pothole,49,130,88,143,39,13,507
img-313.jpg,400,300,medium_pothole,1,146,400,300,399,154,61446
img-314.jpg,450,300,major_pothole,111,60,275,263,164,203,33292
img-315.jpg,450,300,major_pothole,155,175,329,258,174,83,14442
img-315.jpg,450,300,minor_pothole,14,194,57,220,43,26,1118
img-315.jpg,450,300,medium_pothole,377,124,443,139,66,15,990
img-315.jpg,450,300,minor_pothole,233,130,257,140,24,10,240
img-315.jpg,450,300,minor_pothole,367,209,411,226,44,17,748
img-316.jpg,458,300,major_pothole,38,97,267,252,229,155,35495
img-317.jpg,450,300,major_pothole,143,96,305,186,162,90,14580
img-318.jpg,489,300,medium_pothole,127,195,412,285,285,90,25650
img-319.jpg,300,369,major_pothole,71,136,236,212,165,76,12540
img-32.jpg,720,720,minor_pothole,110,147,253,234,143,87,12441
img-32.jpg,720,720,medium_pothole,254,278,505,501,251,223,55973
img-320.jpg,688,300,major_pothole,34,103,644,230,610,127,77470
img-320.jpg,688,300,minor_pothole,276,23,362,58,86,35,3010
img-321.jpg,300,300,major_pothole,1,112,254,252,253,140,35420
img-322.jpg,453,300,major_pothole,16,73,440,230,424,157,66568
img-323.jpg,426,300,major_pothole,163,149,286,185,123,36,4428
img-323.jpg,426,300,major_pothole,42,197,424,292,382,95,36290
img-323.jpg,426,300,minor_pothole,1,176,71,211,70,35,2450
img-323.jpg,426,300,minor_pothole,313,139,373,150,60,11,660
img-323.jpg,426,300,minor_pothole,282,116,363,125,81,9,729
img-324.jpg,450,300,medium_pothole,210,148,397,280,187,132,24684
img-325.jpg,533,300,medium_pothole,92,128,135,149,43,21,903
img-325.jpg,533,300,major_pothole,155,74,252,115,97,41,3977
img-325.jpg,533,300,medium_pothole,325,59,375,74,50,15,750
img-325.jpg,533,300,major_pothole,306,78,353,103,47,25,1175
img-325.jpg,533,300,medium_pothole,335,114,375,136,40,22,880
img-325.jpg,533,300,major_pothole,422,192,531,273,109,81,8829
img-326.jpg,442,300,major_pothole,95,51,300,201,205,150,30750
img-327.jpg,600,300,medium_pothole,21,118,138,158,117,40,4680
img-327.jpg,600,300,major_pothole,129,54,466,233,337,179,60323
img-328.jpg,418,300,medium_pothole,207,216,256,234,49,18,882
img-328.jpg,418,300,minor_pothole,152,202,184,212,32,10,320
img-328.jpg,418,300,medium_pothole,55,251,190,287,135,36,4860
img-328.jpg,418,300,medium_pothole,145,231,185,247,40,16,640
img-329.jpg,667,300,major_pothole,313,243,338,253,25,10,250
img-329.jpg,667,300,major_pothole,291,219,324,228,33,9,297
img-329.jpg,667,300,major_pothole,461,234,493,250,32,16,512
img-329.jpg,667,300,major_pothole,509,263,550,278,41,15,615
img-329.jpg,667,300,medium_pothole,352,272,374,286,22,14,308
img-329.jpg,667,300,major_pothole,379,245,430,253,51,8,408
img-33.jpg,720,720,medium_pothole,255,258,433,358,178,100,17800
img-33.jpg,720,720,minor_pothole,524,339,638,429,114,90,10260
img-330.jpg,300,400,medium_pothole,25,182,246,386,221,204,45084
img-330.jpg,300,400,medium_pothole,79,29,216,92,137,63,8631
img-331.jpg,366,300,major_pothole,188,214,283,275,95,61,5795
img-331.jpg,366,300,major_pothole,202,135,278,162,76,27,2052
img-331.jpg,366,300,major_pothole,244,110,310,125,66,15,990
img-331.jpg,366,300,major_pothole,259,89,304,101,45,12,540
img-331.jpg,366,300,major_pothole,234,81,273,91,39,10,390
img-331.jpg,366,300,major_pothole,219,74,254,82,35,8,280
img-331.jpg,366,300,major_pothole,249,62,273,70,24,8,192
img-331.jpg,366,300,medium_pothole,139,117,184,131,45,14,630
img-331.jpg,366,300,medium_pothole,147,105,179,117,32,12,384
img-331.jpg,366,300,medium_pothole,184,91,211,100,27,9,243
img-331.jpg,366,300,medium_pothole,126,94,159,104,33,10,330
img-331.jpg,366,300,minor_pothole,112,107,135,116,23,9,207
img-331.jpg,366,300,minor_pothole,6,212,51,242,45,30,1350
img-332.jpg,480,300,major_pothole,119,201,358,247,239,46,10994
img-332.jpg,480,300,medium_pothole,146,159,235,172,89,13,1157
img-332.jpg,480,300,medium_pothole,278,135,399,146,121,11,1331
img-332.jpg,480,300,major_pothole,135,90,272,111,137,21,2877
img-332.jpg,480,300,medium_pothole,159,59,215,69,56,10,560
img-333.jpg,451,300,medium_pothole,1,179,26,195,25,16,400
img-333.jpg,451,300,medium_pothole,1,161,55,173,54,12,648
img-333.jpg,451,300,minor_pothole,74,167,112,179,38,12,456
img-333.jpg,451,300,major_pothole,102,194,225,235,123,41,5043
img-334.jpg,536,300,major_pothole,104,39,260,99,156,60,9360
img-334.jpg,536,300,medium_pothole,403,21,470,46,67,25,1675
img-334.jpg,536,300,minor_pothole,446,46,504,63,58,17,986
img-334.jpg,536,300,major_pothole,190,141,476,300,286,159,45474
img-335.jpg,400,300,medium_pothole,270,86,377,141,107,55,5885
img-335.jpg,400,300,medium_pothole,220,33,286,63,66,30,1980
img-335.jpg,400,300,minor_pothole,292,32,333,47,41,15,615
img-335.jpg,400,300,minor_pothole,1,83,133,140,132,57,7524
img-335.jpg,400,300,minor_pothole,340,34,396,66,56,32,1792
img-336.jpg,300,403,major_pothole,144,98,212,129,68,31,2108
img-336.jpg,300,403,medium_pothole,90,130,143,146,53,16,848
img-336.jpg,300,403,major_pothole,64,166,300,333,236,167,39412
img-337.jpg,482,300,major_pothole,153,92,346,178,193,86,16598
0b360769-img-338.jpg,400,300,major_pothole,62,69,375,240,313,171,53523
96d6e1f7-img-339.jpg,553,300,major_pothole,195,136,340,213,145,77,11165
96d6e1f7-img-339.jpg,553,300,medium_pothole,245,102,271,115,26,13,338
96d6e1f7-img-339.jpg,553,300,minor_pothole,303,237,350,262,47,25,1175
96d6e1f7-img-339.jpg,553,300,major_pothole,127,272,218,299,91,27,2457
96d6e1f7-img-339.jpg,553,300,medium_pothole,289,268,371,299,82,31,2542
img-34.jpg,720,720,major_pothole,99,244,611,570,512,326,166912
img-340.jpg,450,300,medium_pothole,7,74,217,137,210,63,13230
img-340.jpg,450,300,medium_pothole,206,106,450,151,244,45,10980
img-341.jpg,453,300,major_pothole,35,204,240,300,205,96,19680
img-341.jpg,453,300,major_pothole,261,127,312,160,51,33,1683
img-341.jpg,453,300,major_pothole,383,135,453,173,70,38,2660
img-342.jpg,450,300,medium_pothole,1,143,375,300,374,157,58718
img-343.jpg,540,300,major_pothole,1,139,540,300,539,161,86779
img-344.jpg,449,300,medium_pothole,244,65,333,83,89,18,1602
img-344.jpg,449,300,medium_pothole,300,1,374,12,74,11,814
img-344.jpg,449,300,major_pothole,141,124,231,161,90,37,3330
img-344.jpg,449,300,major_pothole,118,161,255,202,137,41,5617
img-344.jpg,449,300,major_pothole,166,207,307,266,141,59,8319
img-345.jpg,514,300,major_pothole,98,198,418,237,320,39,12480
img-345.jpg,514,300,medium_pothole,1,278,98,300,97,22,2134
img-346.jpg,345,300,major_pothole,74,103,295,300,221,197,43537
img-346.jpg,345,300,major_pothole,155,50,211,79,56,29,1624
img-346.jpg,345,300,medium_pothole,245,53,279,73,34,20,680
img-346.jpg,345,300,minor_pothole,261,78,280,92,19,14,266
img-347.jpg,400,300,major_pothole,114,80,283,178,169,98,16562
img-348.jpg,362,300,major_pothole,5,21,299,300,294,279,82026
7f54daf5-img-349.jpg,452,300,medium_pothole,68,124,224,216,156,92,14352
7f54daf5-img-349.jpg,452,300,medium_pothole,336,117,377,134,41,17,697
img-35.jpg,720,720,medium_pothole,273,275,423,354,150,79,11850
img-350.jpg,452,300,medium_pothole,80,121,146,135,66,14,924
img-350.jpg,452,300,medium_pothole,172,100,249,112,77,12,924
img-350.jpg,452,300,major_pothole,69,139,314,300,245,161,39445
img-350.jpg,452,300,major_pothole,202,111,382,144,180,33,5940
img-350.jpg,452,300,medium_pothole,215,94,294,114,79,20,1580
img-351.jpg,533,300,major_pothole,1,101,468,300,467,199,92933
img-352.jpg,400,300,major_pothole,81,133,355,299,274,166,45484
img-352.jpg,400,300,minor_pothole,236,102,280,131,44,29,1276
img-353.jpg,400,300,medium_pothole,199,163,235,185,36,22,792
img-353.jpg,400,300,major_pothole,174,140,229,162,55,22,1210
img-353.jpg,400,300,major_pothole,168,118,222,140,54,22,1188
img-354.jpg,400,300,major_pothole,108,198,170,219,62,21,1302
img-354.jpg,400,300,major_pothole,190,164,281,193,91,29,2639
img-354.jpg,400,300,major_pothole,260,249,333,279,73,30,2190
img-354.jpg,400,300,major_pothole,82,284,165,300,83,16,1328
img-354.jpg,400,300,minor_pothole,320,203,359,214,39,11,429
img-355.jpg,300,400,medium_pothole,135,186,182,221,47,35,1645
img-356.jpg,533,300,major_pothole,85,216,226,287,141,71,10011
img-357.jpg,453,300,medium_pothole,100,126,350,213,250,87,21750
img-358.jpg,400,300,medium_pothole,4,137,90,187,86,50,4300
img-358.jpg,400,300,major_pothole,97,124,343,220,246,96,23616
img-359.jpg,450,300,major_pothole,17,88,146,121,129,33,4257
img-359.jpg,450,300,medium_pothole,41,73,72,85,31,12,372
img-359.jpg,450,300,major_pothole,27,125,413,245,386,120,46320
img-36.jpg,720,720,medium_pothole,258,335,417,506,159,171,27189
img-360.jpg,300,442,medium_pothole,121,273,219,347,98,74,7252
img-360.jpg,300,442,medium_pothole,178,400,260,435,82,35,2870
img-360.jpg,300,442,medium_pothole,189,261,262,295,73,34,2482
img-360.jpg,300,442,major_pothole,209,234,300,251,91,17,1547
img-360.jpg,300,442,medium_pothole,136,202,224,220,88,18,1584
img-360.jpg,300,442,medium_pothole,134,191,216,198,82,7,574
img-360.jpg,300,442,medium_pothole,131,171,172,180,41,9,369
img-361.jpg,533,300,medium_pothole,246,58,493,238,247,180,44460
img-362.jpg,480,300,medium_pothole,169,239,285,268,116,29,3364
img-362.jpg,480,300,major_pothole,52,217,202,245,150,28,4200
img-363.jpg,300,400,major_pothole,65,122,229,299,164,177,29028
img-364.jpg,451,300,major_pothole,104,196,328,300,224,104,23296
img-365.jpg,571,300,medium_pothole,426,119,487,135,61,16,976
img-365.jpg,571,300,major_pothole,411,135,571,185,160,50,8000
img-365.jpg,571,300,major_pothole,1,136,348,243,347,107,37129
img-365.jpg,571,300,major_pothole,430,223,571,300,141,77,10857
img-366.jpg,462,300,major_pothole,9,123,387,247,378,124,46872
img-367.jpg,449,300,major_pothole,150,81,258,210,108,129,13932
img-368.jpg,533,300,medium_pothole,106,198,147,225,41,27,1107
img-368.jpg,533,300,major_pothole,158,160,256,211,98,51,4998
img-368.jpg,533,300,major_pothole,218,248,313,294,95,46,4370
img-368.jpg,533,300,minor_pothole,310,170,333,182,23,12,276
img-368.jpg,533,300,medium_pothole,270,74,311,82,41,8,328
img-369.jpg,533,300,major_pothole,1,50,471,300,470,250,117500
img-37.jpg,720,720,medium_pothole,180,323,396,425,216,102,22032
img-37.jpg,720,720,medium_pothole,305,273,525,331,220,58,12760
img-37.jpg,720,720,minor_pothole,537,285,626,333,89,48,4272
img-370.jpg,695,300,major_pothole,164,209,345,289,181,80,14480
img-371.jpg,600,300,major_pothole,356,52,447,138,91,86,7826
img-372.jpg,479,300,medium_pothole,141,157,310,251,169,94,15886
img-373.jpg,450,300,medium_pothole,104,133,348,263,244,130,31720
img-374.jpg,383,300,major_pothole,92,196,269,276,177,80,14160
img-374.jpg,383,300,minor_pothole,226,98,349,116,123,18,2214
img-374.jpg,383,300,medium_pothole,1,89,42,97,41,8,328
img-375.jpg,450,300,medium_pothole,105,225,200,260,95,35,3325
img-375.jpg,450,300,minor_pothole,162,187,216,199,54,12,648
img-376.jpg,530,300,medium_pothole,158,164,235,185,77,21,1617
img-376.jpg,530,300,medium_pothole,319,186,386,211,67,25,1675
img-377.jpg,534,300,medium_pothole,235,53,284,62,49,9,441
img-377.jpg,534,300,major_pothole,135,133,392,259,257,126,32382
img-378.jpg,400,300,major_pothole,209,158,366,263,157,105,16485
img-379.jpg,425,300,medium_pothole,128,166,289,220,161,54,8694
img-38.jpg,720,720,medium_pothole,239,220,465,447,226,227,51302
img-38.jpg,720,720,minor_pothole,397,168,462,211,65,43,2795
img-380.jpg,450,300,major_pothole,54,39,393,242,339,203,68817
img-381.jpg,300,400,major_pothole,57,126,254,309,197,183,36051
img-382.jpg,451,300,medium_pothole,4,216,172,245,168,29,4872
img-382.jpg,451,300,major_pothole,83,192,199,213,116,21,2436
img-382.jpg,451,300,major_pothole,233,168,297,176,64,8,512
img-383.jpg,425,300,major_pothole,49,157,99,172,50,15,750
img-383.jpg,425,300,medium_pothole,99,182,138,200,39,18,702
img-383.jpg,425,300,medium_pothole,151,153,194,166,43,13,559
img-383.jpg,425,300,medium_pothole,245,168,299,186,54,18,972
img-383.jpg,425,300,major_pothole,142,213,287,253,145,40,5800
img-383.jpg,425,300,medium_pothole,1,127,51,138,50,11,550
img-383.jpg,425,300,medium_pothole,116,122,145,130,29,8,232
img-384.jpg,402,300,major_pothole,146,101,360,259,214,158,33812
img-384.jpg,402,300,medium_pothole,34,54,151,118,117,64,7488
img-385.jpg,457,300,major_pothole,33,73,441,278,408,205,83640
img-386.jpg,494,300,major_pothole,118,66,485,276,367,210,77070
img-387.jpg,401,300,medium_pothole,129,137,324,209,195,72,14040
img-387.jpg,401,300,minor_pothole,339,183,401,208,62,25,1550
img-388.jpg,400,300,medium_pothole,148,137,225,213,77,76,5852
img-388.jpg,400,300,medium_pothole,178,92,201,104,23,12,276
27592eb4-img-389.jpg,480,300,major_pothole,0,159,235,298,235,139,32665
27592eb4-img-389.jpg,480,300,medium_pothole,204,132,238,148,34,16,544
27592eb4-img-389.jpg,480,300,major_pothole,173,90,270,120,97,30,2910
27592eb4-img-389.jpg,480,300,major_pothole,252,69,320,80,68,11,748
27592eb4-img-389.jpg,480,300,major_pothole,308,102,456,128,148,26,3848
27592eb4-img-389.jpg,480,300,medium_pothole,281,57,320,62,39,5,195
img-39.jpg,720,720,medium_pothole,204,211,470,503,266,292,77672
img-390.jpg,300,400,major_pothole,60,30,247,328,187,298,55726
img-391.jpg,400,300,major_pothole,296,214,338,244,42,30,1260
img-391.jpg,400,300,major_pothole,134,84,290,183,156,99,15444
img-391.jpg,400,300,major_pothole,76,65,153,101,77,36,2772
img-391.jpg,400,300,medium_pothole,17,50,55,73,38,23,874
img-391.jpg,400,300,minor_pothole,1,28,22,43,21,15,315
58c33a05-img-392.jpg,449,300,medium_pothole,205,164,247,172,42,8,336
58c33a05-img-392.jpg,449,300,medium_pothole,219,189,349,203,130,14,1820
58c33a05-img-392.jpg,449,300,medium_pothole,204,282,397,299,193,17,3281
58c33a05-img-392.jpg,449,300,medium_pothole,385,207,429,227,44,20,880
58c33a05-img-392.jpg,449,300,medium_pothole,328,221,448,263,120,42,5040
img-393.jpg,450,300,major_pothole,157,99,296,142,139,43,5977
img-393.jpg,450,300,medium_pothole,153,198,281,257,128,59,7552
img-394.jpg,450,300,medium_pothole,1,150,139,235,138,85,11730
img-394.jpg,450,300,medium_pothole,131,2,433,138,302,136,41072
img-395.jpg,451,300,medium_pothole,218,146,248,157,30,11,330
img-395.jpg,451,300,medium_pothole,29,210,114,253,85,43,3655
img-395.jpg,451,300,medium_pothole,162,221,267,263,105,42,4410
img-396.jpg,533,300,major_pothole,1,39,533,246,532,207,110124
img-397.jpg,533,300,medium_pothole,337,248,398,273,61,25,1525
img-397.jpg,533,300,medium_pothole,178,147,281,169,103,22,2266
img-397.jpg,533,300,medium_pothole,147,118,225,147,78,29,2262
img-398.jpg,684,300,major_pothole,31,40,607,300,576,260,149760
img-399.jpg,447,300,medium_pothole,342,137,369,153,27,16,432
img-399.jpg,447,300,major_pothole,222,96,334,118,112,22,2464
img-399.jpg,447,300,medium_pothole,3,146,109,233,106,87,9222
img-399.jpg,447,300,medium_pothole,1,237,46,300,45,63,2835
img-399.jpg,447,300,major_pothole,168,214,334,294,166,80,13280
img-399.jpg,447,300,minor_pothole,322,197,357,219,35,22,770
img-399.jpg,447,300,medium_pothole,206,150,264,174,58,24,1392
img-399.jpg,447,300,minor_pothole,160,182,187,194,27,12,324
img-399.jpg,447,300,minor_pothole,138,119,165,132,27,13,351
img-399.jpg,447,300,medium_pothole,290,125,340,145,50,20,1000
img-399.jpg,447,300,minor_pothole,312,153,333,163,21,10,210
img-399.jpg,447,300,minor_pothole,362,176,387,193,25,17,425
img-399.jpg,447,300,minor_pothole,344,225,371,243,27,18,486
img-399.jpg,447,300,major_pothole,134,90,210,103,76,13,988
img-4.jpg,720,720,medium_pothole,177,273,576,539,399,266,106134
img-40.jpg,720,720,medium_pothole,270,224,478,477,208,253,52624
img-400.jpg,533,300,major_pothole,164,90,452,294,288,204,58752
img-401.jpg,533,300,major_pothole,155,189,466,239,311,50,15550
img-402.jpg,449,300,major_pothole,201,14,317,147,116,133,15428
img-403.jpg,527,300,major_pothole,139,160,491,269,352,109,38368
img-404.jpg,467,300,major_pothole,165,90,389,266,224,176,39424
img-404.jpg,467,300,minor_pothole,90,150,136,174,46,24,1104
img-404.jpg,467,300,medium_pothole,57,89,103,118,46,29,1334
img-405.jpg,400,300,medium_pothole,78,201,191,299,113,98,11074
img-405.jpg,400,300,medium_pothole,1,104,131,170,130,66,8580
img-405.jpg,400,300,minor_pothole,132,124,173,151,41,27,1107
img-405.jpg,400,300,medium_pothole,195,156,313,227,118,71,8378
img-405.jpg,400,300,medium_pothole,203,111,311,150,108,39,4212
img-405.jpg,400,300,minor_pothole,244,84,302,105,58,21,1218
img-405.jpg,400,300,minor_pothole,159,80,210,96,51,16,816
img-405.jpg,400,300,minor_pothole,368,163,400,195,32,32,1024
img-406.jpg,454,300,major_pothole,74,42,454,282,380,240,91200
img-407.jpg,400,300,medium_pothole,66,184,128,196,62,12,744
img-407.jpg,400,300,medium_pothole,38,218,104,242,66,24,1584
img-407.jpg,400,300,major_pothole,151,233,269,287,118,54,6372
img-407.jpg,400,300,medium_pothole,298,180,343,192,45,12,540
img-407.jpg,400,300,medium_pothole,308,208,379,231,71,23,1633
img-407.jpg,400,300,medium_pothole,365,244,400,284,35,40,1400
img-407.jpg,400,300,medium_pothole,162,142,235,156,73,14,1022
img-407.jpg,400,300,minor_pothole,110,126,135,137,25,11,275
img-407.jpg,400,300,medium_pothole,159,105,192,113,33,8,264
img-408.jpg,450,300,medium_pothole,214,177,289,197,75,20,1500
img-408.jpg,450,300,minor_pothole,271,157,298,166,27,9,243
img-408.jpg,450,300,medium_pothole,116,219,258,298,142,79,11218
img-409.jpg,455,300,minor_pothole,12,186,107,239,95,53,5035
img-409.jpg,455,300,medium_pothole,170,64,413,145,243,81,19683
img-409.jpg,455,300,minor_pothole,274,189,342,258,68,69,4692
img-41.jpg,720,720,medium_pothole,167,233,562,399,395,166,65570
img-41.jpg,720,720,medium_pothole,506,118,720,200,214,82,17548
img-410.jpg,400,300,major_pothole,164,91,333,234,169,143,24167
img-411.jpg,442,300,medium_pothole,201,216,299,271,98,55,5390
img-411.jpg,442,300,medium_pothole,209,137,289,165,80,28,2240
img-411.jpg,442,300,medium_pothole,252,112,316,131,64,19,1216
img-411.jpg,442,300,medium_pothole,266,94,311,106,45,12,540
img-411.jpg,442,300,medium_pothole,212,104,268,121,56,17,952
img-411.jpg,442,300,medium_pothole,154,122,198,135,44,13,572
img-411.jpg,442,300,medium_pothole,157,111,193,122,36,11,396
img-411.jpg,442,300,medium_pothole,196,97,219,104,23,7,161
img-411.jpg,442,300,medium_pothole,244,87,277,95,33,8,264
img-411.jpg,442,300,medium_pothole,228,80,263,88,35,8,280
img-411.jpg,442,300,minor_pothole,26,214,70,241,44,27,1188
img-411.jpg,442,300,medium_pothole,257,69,281,76,24,7,168
img-411.jpg,442,300,minor_pothole,139,100,174,110,35,10,350
img-412.jpg,450,300,major_pothole,143,160,331,273,188,113,21244
img-412.jpg,450,300,minor_pothole,1,130,51,154,50,24,1200
img-413.jpg,533,300,medium_pothole,78,156,163,174,85,18,1530
img-413.jpg,533,300,medium_pothole,236,123,322,137,86,14,1204
img-413.jpg,533,300,major_pothole,277,147,401,177,124,30,3720
img-414.jpg,439,300,medium_pothole,21,108,327,258,306,150,45900
img-415.jpg,400,300,major_pothole,150,138,261,184,111,46,5106
img-415.jpg,400,300,medium_pothole,84,79,158,97,74,18,1332
img-416.jpg,461,300,major_pothole,42,64,146,96,104,32,3328
img-416.jpg,461,300,major_pothole,144,110,371,211,227,101,22927
img-417.jpg,480,300,medium_pothole,85,95,421,251,336,156,52416
img-418.jpg,450,300,medium_pothole,33,145,88,159,55,14,770
img-418.jpg,450,300,medium_pothole,1,164,43,187,42,23,966
img-418.jpg,450,300,major_pothole,1,227,90,257,89,30,2670
img-418.jpg,450,300,medium_pothole,150,158,238,193,88,35,3080
img-418.jpg,450,300,medium_pothole,276,117,338,139,62,22,1364
img-418.jpg,450,300,medium_pothole,257,95,291,103,34,8,272
img-418.jpg,450,300,minor_pothole,1,85,39,101,38,16,608
img-419.jpg,451,300,major_pothole,1,161,154,300,153,139,21267
img-419.jpg,451,300,major_pothole,208,14,344,201,136,187,25432
img-42.jpg,720,720,medium_pothole,368,386,509,480,141,94,13254
img-42.jpg,720,720,major_pothole,41,265,386,381,345,116,40020
img-420.jpg,450,300,major_pothole,68,106,352,215,284,109,30956
img-421.jpg,533,300,medium_pothole,118,201,244,237,126,36,4536
img-421.jpg,533,300,medium_pothole,268,202,342,245,74,43,3182
img-421.jpg,533,300,medium_pothole,382,216,440,253,58,37,2146
img-421.jpg,533,300,medium_pothole,318,83,335,94,17,11,187
img-422.jpg,450,300,medium_pothole,46,158,446,288,400,130,52000
img-423.jpg,443,300,major_pothole,118,152,291,232,173,80,13840
img-424.jpg,533,300,medium_pothole,49,93,468,245,419,152,63688
img-425.jpg,400,300,medium_pothole,89,201,223,250,134,49,6566
img-425.jpg,400,300,medium_pothole,230,165,386,195,156,30,4680
img-426.jpg,600,300,major_pothole,1,52,438,272,437,220,96140
img-427.jpg,300,300,major_pothole,43,75,241,181,198,106,20988
img-428.jpg,300,356,major_pothole,87,291,197,341,110,50,5500
img-428.jpg,300,356,medium_pothole,61,212,118,234,57,22,1254
img-428.jpg,300,356,major_pothole,157,191,210,212,53,21,1113
img-428.jpg,300,356,medium_pothole,159,159,191,171,32,12,384
img-428.jpg,300,356,major_pothole,123,158,156,167,33,9,297
img-428.jpg,300,356,major_pothole,143,133,181,141,38,8,304
img-429.jpg,533,300,medium_pothole,52,68,486,189,434,121,52514
img-429.jpg,533,300,minor_pothole,41,220,211,288,170,68,11560
img-43.jpg,720,720,major_pothole,257,115,545,263,288,148,42624
img-43.jpg,720,720,medium_pothole,156,465,328,720,172,255,43860
img-43.jpg,720,720,minor_pothole,0,127,58,207,58,80,4640
img-430.jpg,451,300,major_pothole,225,230,371,277,146,47,6862
img-430.jpg,451,300,medium_pothole,128,51,170,63,42,12,504
